Deutschl,altdeu2,deut4363,G
Deutschl,altdeu2,deut4388,G
Deutschl,altdeu2,deut4175,G
Deutschl,altdeu2,deut4161,G
Deutschl,altdeu2,deut4149,g
Deutschl,altdeu2,deut4203,E
Deutschl,altdeu2,deut4217,F
Deutschl,altdeu2,deut4216,F
Deutschl,altdeu2,deut4202,F
Deutschl,altdeu2,deut4148,D
Deutschl,altdeu2,deut4160,C
Deutschl,altdeu2,deut4174,D
Deutschl,altdeu2,deut4389,A
Deutschl,altdeu2,deut4362,F
Deutschl,altdeu2,deut4376,F
Deutschl,altdeu2,deut4360,C
Deutschl,altdeu2,deut4374,g
Deutschl,altdeu2,deut4348,F
Deutschl,altdeu2,deut4162,G
Deutschl,altdeu2,deut4176,g
Deutschl,altdeu2,deut4189,G
Deutschl,altdeu2,deut4214,C
Deutschl,altdeu2,deut4200,F
Deutschl,altdeu2,deut4228,D
Deutschl,altdeu2,deut4229,F
Deutschl,altdeu2,deut4201,F
Deutschl,altdeu2,deut4215,D
Deutschl,altdeu2,deut4188,G
Deutschl,altdeu2,deut4177,g
Deutschl,altdeu2,deut4163,C
Deutschl,altdeu2,deut4349,F
Deutschl,altdeu2,deut4375,C
Deutschl,altdeu2,deut4361,D
Deutschl,altdeu2,deut4378,F
Deutschl,altdeu2,deut4344,F
Deutschl,altdeu2,deut4350,G
Deutschl,altdeu2,deut4387,G
Deutschl,altdeu2,deut4393,a
Deutschl,altdeu2,deut4146,G
Deutschl,altdeu2,deut4152,g
Deutschl,altdeu2,deut4185,g
Deutschl,altdeu2,deut4191,D
Deutschl,altdeu2,deut4218,D
Deutschl,altdeu2,deut4230,F
Deutschl,altdeu2,deut4224,C
Deutschl,altdeu2,deut4225,G
Deutschl,altdeu2,deut4231,d
Deutschl,altdeu2,deut4219,G
Deutschl,altdeu2,deut4190,F
Deutschl,altdeu2,deut4184,d
Deutschl,altdeu2,deut4153,F
Deutschl,altdeu2,deut4147,D
Deutschl,altdeu2,deut4392,g
Deutschl,altdeu2,deut4386,G
Deutschl,altdeu2,deut4351,F
Deutschl,altdeu2,deut4345,g
Deutschl,altdeu2,deut4379,e
Deutschl,altdeu2,deut4353,D
Deutschl,altdeu2,deut4347,C
Deutschl,altdeu2,deut4390,G
Deutschl,altdeu2,deut4384,d
Deutschl,altdeu2,deut4179,G
Deutschl,altdeu2,deut4151,g
Deutschl,altdeu2,deut4145,D
Deutschl,altdeu2,deut4192,D
Deutschl,altdeu2,deut4186,F
Deutschl,altdeu2,deut4227,D
Deutschl,altdeu2,deut4233,F
Deutschl,altdeu2,deut4232,g
Deutschl,altdeu2,deut4226,d
Deutschl,altdeu2,deut4187,G
Deutschl,altdeu2,deut4193,D
Deutschl,altdeu2,deut4144,F
Deutschl,altdeu2,deut4150,F
Deutschl,altdeu2,deut4178,C
Deutschl,altdeu2,deut4385,F
Deutschl,altdeu2,deut4391,g
Deutschl,altdeu2,deut4346,G
Deutschl,altdeu2,deut4352,G
Deutschl,altdeu2,deut4356,e
Deutschl,altdeu2,deut4342,g
Deutschl,altdeu2,deut4395,F
Deutschl,altdeu2,deut4381,d
Deutschl,altdeu2,deut4154,g
Deutschl,altdeu2,deut4140,G
Deutschl,altdeu2,deut4168,D
Deutschl,altdeu2,deut4197,F
Deutschl,altdeu2,deut4183,F
Deutschl,altdeu2,deut4222,F
Deutschl,altdeu2,deut4236,F
Deutschl,altdeu2,deut4237,F
Deutschl,altdeu2,deut4223,G
Deutschl,altdeu2,deut4182,F
Deutschl,altdeu2,deut4196,C
Deutschl,altdeu2,deut4169,g
Deutschl,altdeu2,deut4141,G
Deutschl,altdeu2,deut4155,C
Deutschl,altdeu2,deut4380,e
Deutschl,altdeu2,deut4394,F
Deutschl,altdeu2,deut4343,g
Deutschl,altdeu2,deut4357,F
Deutschl,altdeu2,deut4341,C
Deutschl,altdeu2,deut4355,A
Deutschl,altdeu2,deut4369,F
Deutschl,altdeu2,deut4382,g
Deutschl,altdeu2,deut4396,F
Deutschl,altdeu2,deut4143,C
Deutschl,altdeu2,deut4157,F
Deutschl,altdeu2,deut4180,C
Deutschl,altdeu2,deut4194,F
Deutschl,altdeu2,deut4235,F
Deutschl,altdeu2,deut4221,F
Deutschl,altdeu2,deut4209,D
Deutschl,altdeu2,deut4208,g
Deutschl,altdeu2,deut4220,C
Deutschl,altdeu2,deut4234,C
Deutschl,altdeu2,deut4195,C
Deutschl,altdeu2,deut4181,F
Deutschl,altdeu2,deut4156,F
Deutschl,altdeu2,deut4142,d
Deutschl,altdeu2,deut4397,d
Deutschl,altdeu2,deut4383,D
Deutschl,altdeu2,deut4368,g
Deutschl,altdeu2,deut4354,e
Deutschl,altdeu2,deut4340,C
Deutschl,altdeu2,deut4327,F
Deutschl,altdeu2,deut4333,d
Deutschl,altdeu2,deut4119,G
Deutschl,altdeu2,deut4125,d
Deutschl,altdeu2,deut4131,C
Deutschl,altdeu2,deut4092,D
Deutschl,altdeu2,deut4086,d
Deutschl,altdeu2,deut4253,G
Deutschl,altdeu2,deut4247,G
Deutschl,altdeu2,deut4290,C
Deutschl,altdeu2,deut4284,F
Deutschl,altdeu2,deut4285,F
Deutschl,altdeu2,deut4291,F
Deutschl,altdeu2,deut4246,g
Deutschl,altdeu2,deut4252,g
Deutschl,altdeu2,deut4087,G
Deutschl,altdeu2,deut4093,D
Deutschl,altdeu2,deut4130,g
Deutschl,altdeu2,deut4124,g
Deutschl,altdeu2,deut4118,G
Deutschl,altdeu2,deut4332,d
Deutschl,altdeu2,deut4326,C
Deutschl,altdeu2,deut4318,G
Deutschl,altdeu2,deut4330,d
Deutschl,altdeu2,deut4324,F
Deutschl,altdeu2,deut4132,F
Deutschl,altdeu2,deut4126,d
Deutschl,altdeu2,deut4085,D
Deutschl,altdeu2,deut4091,d
Deutschl,altdeu2,deut4278,D
Deutschl,altdeu2,deut4244,F
Deutschl,altdeu2,deut4250,g
Deutschl,altdeu2,deut4287,G
Deutschl,altdeu2,deut4293,C
Deutschl,altdeu2,deut4292,F
Deutschl,altdeu2,deut4286,d
Deutschl,altdeu2,deut4251,g
Deutschl,altdeu2,deut4245,d
Deutschl,altdeu2,deut4279,d
Deutschl,altdeu2,deut4090,D
Deutschl,altdeu2,deut4084,G
Deutschl,altdeu2,deut4127,a
Deutschl,altdeu2,deut4133,C
Deutschl,altdeu2,deut4325,C
Deutschl,altdeu2,deut4331,g
Deutschl,altdeu2,deut4319,e
Deutschl,altdeu2,deut4335,g
Deutschl,altdeu2,deut4321,F
Deutschl,altdeu2,deut4309,a
Deutschl,altdeu2,deut4137,G
Deutschl,altdeu2,deut4123,G
Deutschl,altdeu2,deut4094,g
Deutschl,altdeu2,deut4241,F
Deutschl,altdeu2,deut4255,F
Deutschl,altdeu2,deut4269,g
Deutschl,altdeu2,deut4282,d
Deutschl,altdeu2,deut4296,g
Deutschl,altdeu2,deut4297,g
Deutschl,altdeu2,deut4283,F
Deutschl,altdeu2,deut4268,D
Deutschl,altdeu2,deut4254,g
Deutschl,altdeu2,deut4240,F
Deutschl,altdeu2,deut4095,g
Deutschl,altdeu2,deut4122,G
Deutschl,altdeu2,deut4136,C
Deutschl,altdeu2,deut4308,g
Deutschl,altdeu2,deut4320,C
Deutschl,altdeu2,deut4334,a
Deutschl,altdeu2,deut4322,g
Deutschl,altdeu2,deut4336,g
Deutschl,altdeu2,deut4120,G
Deutschl,altdeu2,deut4134,F
Deutschl,altdeu2,deut4108,C
Deutschl,altdeu2,deut4097,a
Deutschl,altdeu2,deut4083,F
Deutschl,altdeu2,deut4256,C
Deutschl,altdeu2,deut4242,B-
Deutschl,altdeu2,deut4295,F
Deutschl,altdeu2,deut4281,d
Deutschl,altdeu2,deut4280,d
Deutschl,altdeu2,deut4294,D
Deutschl,altdeu2,deut4243,F
Deutschl,altdeu2,deut4257,C
Deutschl,altdeu2,deut4082,g
Deutschl,altdeu2,deut4096,a
Deutschl,altdeu2,deut4109,C
Deutschl,altdeu2,deut4135,D
Deutschl,altdeu2,deut4121,G
Deutschl,altdeu2,deut4337,G
Deutschl,altdeu2,deut4323,g
Deutschl,erk1,deut1242,B-
Deutschl,erk1,deut1524,F
Deutschl,erk1,deut1530,F
Deutschl,erk1,deut1256,G
Deutschl,erk1,deut1518,F
Deutschl,erk1,deut0606,G
Deutschl,erk1,deut0612,f
Deutschl,erk1,deut1281,G
Deutschl,erk1,deut0821,B-
Deutschl,erk1,deut0835,G
Deutschl,erk1,deut1295,G
Deutschl,erk1,deut0809,B-
Deutschl,erk1,deut1040,F
Deutschl,erk1,deut1054,C
Deutschl,erk1,deut1068,F
Deutschl,erk1,deut1083,C
Deutschl,erk1,deut1097,F
Deutschl,erk1,deut1134,F
Deutschl,erk1,deut1120,G
Deutschl,erk1,deut0570,F
Deutschl,erk1,deut1108,A
Deutschl,erk1,deut1336,F
Deutschl,erk1,deut0996,F
Deutschl,erk1,deut1450,D
Deutschl,erk1,deut0982,F
Deutschl,erk1,deut1444,G
Deutschl,erk1,deut1322,B-
Deutschl,erk1,deut0772,F
Deutschl,erk1,deut0766,B-
Deutschl,erk1,deut1478,G
Deutschl,erk1,deut0955,G
Deutschl,erk1,deut1493,G
Deutschl,erk1,deut0941,F
Deutschl,erk1,deut1487,G
Deutschl,erk1,deut0799,d
Deutschl,erk1,deut0969,E-
Deutschl,erk1,deut0968,C
Deutschl,erk1,deut0798,d
Deutschl,erk1,deut1486,F
Deutschl,erk1,deut0940,F
Deutschl,erk1,deut1492,G
Deutschl,erk1,deut0954,G
Deutschl,erk1,deut1479,G
Deutschl,erk1,deut0767,B-
Deutschl,erk1,deut0773,G
Deutschl,erk1,deut1445,g
Deutschl,erk1,deut0983,F
Deutschl,erk1,deut1323,B-
Deutschl,erk1,deut1337,F
Deutschl,erk1,deut1451,D
Deutschl,erk1,deut0997,D
Deutschl,erk1,deut0571,F
Deutschl,erk1,deut1109,E
Deutschl,erk1,deut1121,C
Deutschl,erk1,deut1135,B-
Deutschl,erk1,deut1096,G
Deutschl,erk1,deut1082,G
Deutschl,erk1,deut1069,B-
Deutschl,erk1,deut1055,C
Deutschl,erk1,deut1041,g
Deutschl,erk1,deut0808,F
Deutschl,erk1,deut0834,A
Deutschl,erk1,deut1294,F
Deutschl,erk1,deut1280,G
Deutschl,erk1,deut0820,B-
Deutschl,erk1,deut0613,e
Deutschl,erk1,deut0607,C
Deutschl,erk1,deut1519,F
Deutschl,erk1,deut1531,F
Deutschl,erk1,deut1257,G
Deutschl,erk1,deut1243,G
Deutschl,erk1,deut1525,F
Deutschl,erk1,deut1255,G
Deutschl,erk1,deut1533,A
Deutschl,erk1,deut1527,G
Deutschl,erk1,deut0639,G
Deutschl,erk1,deut1241,G
Deutschl,erk1,deut1269,F
Deutschl,erk1,deut0611,a
Deutschl,erk1,deut0605,F
Deutschl,erk1,deut1296,F
Deutschl,erk1,deut0836,G
Deutschl,erk1,deut0822,D
Deutschl,erk1,deut1282,B-
Deutschl,erk1,deut1057,F
Deutschl,erk1,deut1043,F
Deutschl,erk1,deut1094,C
Deutschl,erk1,deut1080,G
Deutschl,erk1,deut1123,F
Deutschl,erk1,deut1137,F
Deutschl,erk1,deut0567,F
Deutschl,erk1,deut0573,G
Deutschl,erk1,deut0598,B-
Deutschl,erk1,deut1321,F
Deutschl,erk1,deut0759,F
Deutschl,erk1,deut0981,G
Deutschl,erk1,deut1447,D
Deutschl,erk1,deut0995,F
Deutschl,erk1,deut1453,F
Deutschl,erk1,deut1335,F
Deutschl,erk1,deut0765,g
Deutschl,erk1,deut0771,F
Deutschl,erk1,deut1309,F
Deutschl,erk1,deut0942,C
Deutschl,erk1,deut1484,A
Deutschl,erk1,deut0956,G
Deutschl,erk1,deut1490,F
Deutschl,erk1,deut1491,F
Deutschl,erk1,deut0957,B-
Deutschl,erk1,deut1485,C
Deutschl,erk1,deut0943,B-
Deutschl,erk1,deut0770,E-
Deutschl,erk1,deut1308,F
Deutschl,erk1,deut0764,C
Deutschl,erk1,deut1452,G
Deutschl,erk1,deut0994,G
Deutschl,erk1,deut1334,C
Deutschl,erk1,deut1320,A
Deutschl,erk1,deut1446,D
Deutschl,erk1,deut0980,F
Deutschl,erk1,deut0758,F
Deutschl,erk1,deut0599,G
Deutschl,erk1,deut0572,G
Deutschl,erk1,deut1136,G
Deutschl,erk1,deut1122,C
Deutschl,erk1,deut1081,C
Deutschl,erk1,deut1095,F
Deutschl,erk1,deut1042,F
Deutschl,erk1,deut1056,G
Deutschl,erk1,deut0823,C
Deutschl,erk1,deut1283,F
Deutschl,erk1,deut1297,B-
Deutschl,erk1,deut0837,C
Deutschl,erk1,deut0604,B-
Deutschl,erk1,deut1268,E-
Deutschl,erk1,deut0610,a
Deutschl,erk1,deut0638,F
Deutschl,erk1,deut1526,F
Deutschl,erk1,deut1240,C
Deutschl,erk1,deut1254,E-
Deutschl,erk1,deut1532,a
Deutschl,erk1,deut0614,G
Deutschl,erk1,deut1278,G
Deutschl,erk1,deut0600,G
Deutschl,erk1,deut1536,G
Deutschl,erk1,deut0628,F
Deutschl,erk1,deut1250,D
Deutschl,erk1,deut1244,A
Deutschl,erk1,deut1522,F
Deutschl,erk1,deut0833,d
Deutschl,erk1,deut1293,B-
Deutschl,erk1,deut1287,F
Deutschl,erk1,deut0827,G
Deutschl,erk1,deut1052,G
Deutschl,erk1,deut1046,e
Deutschl,erk1,deut1091,F
Deutschl,erk1,deut1085,D
Deutschl,erk1,deut0576,A
Deutschl,erk1,deut1126,A
Deutschl,erk1,deut1132,G
Deutschl,erk1,deut0589,G
Deutschl,erk1,deut0760,E-
Deutschl,erk1,deut1318,A
Deutschl,erk1,deut0774,G
Deutschl,erk1,deut1442,G
Deutschl,erk1,deut0984,D
Deutschl,erk1,deut1324,B-
Deutschl,erk1,deut1330,G
Deutschl,erk1,deut0748,G
Deutschl,erk1,deut1456,G
Deutschl,erk1,deut0990,C
Deutschl,erk1,deut1481,F
Deutschl,erk1,deut0947,G
Deutschl,erk1,deut1495,G
Deutschl,erk1,deut0953,B-
Deutschl,erk1,deut0952,F
Deutschl,erk1,deut1494,G
Deutschl,erk1,deut0946,G
Deutschl,erk1,deut1480,g
Deutschl,erk1,deut1331,G
Deutschl,erk1,deut0991,C
Deutschl,erk1,deut1457,G
Deutschl,erk1,deut0749,B-
Deutschl,erk1,deut0985,B-
Deutschl,erk1,deut1443,G
Deutschl,erk1,deut1325,G
Deutschl,erk1,deut0775,B-
Deutschl,erk1,deut0761,E-
Deutschl,erk1,deut1319,F
Deutschl,erk1,deut0588,C
Deutschl,erk1,deut1133,E-
Deutschl,erk1,deut1127,B-
Deutschl,erk1,deut0577,F
Deutschl,erk1,deut1084,G
Deutschl,erk1,deut1090,F
Deutschl,erk1,deut1047,a
Deutschl,erk1,deut1053,G
Deutschl,erk1,deut1286,G
Deutschl,erk1,deut0826,F
Deutschl,erk1,deut0832,F
Deutschl,erk1,deut1292,G
Deutschl,erk1,deut1245,G
Deutschl,erk1,deut1523,F
Deutschl,erk1,deut0629,C
Deutschl,erk1,deut1537,C
Deutschl,erk1,deut1251,F
Deutschl,erk1,deut1279,G
Deutschl,erk1,deut0601,F
Deutschl,erk1,deut0615,G
Deutschl,erk1,deut0603,B-
Deutschl,erk1,deut1509,F
Deutschl,erk1,deut0617,G
Deutschl,erk1,deut1521,F
Deutschl,erk1,deut1247,G
Deutschl,erk1,deut1253,G
Deutschl,erk1,deut1535,G
Deutschl,erk1,deut0818,B-
Deutschl,erk1,deut0824,C
Deutschl,erk1,deut1284,G
Deutschl,erk1,deut1290,D
Deutschl,erk1,deut0830,C
Deutschl,erk1,deut1079,G
Deutschl,erk1,deut1045,G
Deutschl,erk1,deut1051,G
Deutschl,erk1,deut1086,C
Deutschl,erk1,deut1092,A
Deutschl,erk1,deut0575,A
Deutschl,erk1,deut1119,G
Deutschl,erk1,deut1131,G
Deutschl,erk1,deut1125,A
Deutschl,erk1,deut0777,B-
Deutschl,erk1,deut1469,G
Deutschl,erk1,deut0763,F
Deutschl,erk1,deut1455,D
Deutschl,erk1,deut0993,G
Deutschl,erk1,deut1333,G
Deutschl,erk1,deut1327,G
Deutschl,erk1,deut1441,B-
Deutschl,erk1,deut0987,G
Deutschl,erk1,deut0978,F
Deutschl,erk1,deut1496,F
Deutschl,erk1,deut0950,C
Deutschl,erk1,deut0788,A
Deutschl,erk1,deut1482,F
Deutschl,erk1,deut0944,G
Deutschl,erk1,deut0945,B-
Deutschl,erk1,deut1483,A
Deutschl,erk1,deut0789,F
Deutschl,erk1,deut0951,C
Deutschl,erk1,deut1497,G
Deutschl,erk1,deut0979,F
Deutschl,erk1,deut1326,G
Deutschl,erk1,deut0986,G
Deutschl,erk1,deut1440,B-
Deutschl,erk1,deut0992,C
Deutschl,erk1,deut1454,F
Deutschl,erk1,deut1332,E-
Deutschl,erk1,deut0762,F
Deutschl,erk1,deut1468,F
Deutschl,erk1,deut0776,B-
Deutschl,erk1,deut1124,G
Deutschl,erk1,deut1130,G
Deutschl,erk1,deut1118,G
Deutschl,erk1,deut0574,A
Deutschl,erk1,deut1093,F
Deutschl,erk1,deut1087,G
Deutschl,erk1,deut1050,F
Deutschl,erk1,deut1044,G
Deutschl,erk1,deut1078,F
Deutschl,erk1,deut1291,G
Deutschl,erk1,deut0831,F
Deutschl,erk1,deut0825,G
Deutschl,erk1,deut1285,G
Deutschl,erk1,deut0819,F
Deutschl,erk1,deut1252,G
Deutschl,erk1,deut1534,a
Deutschl,erk1,deut1520,F
Deutschl,erk1,deut1246,E-
Deutschl,erk1,deut0616,B-
Deutschl,erk1,deut1508,B-
Deutschl,erk1,deut0602,E-
Deutschl,erk1,deut1547,C
Deutschl,erk1,deut0881,g
Deutschl,erk1,deut0659,G
Deutschl,erk1,deut1221,E-
Deutschl,erk1,deut1235,G
Deutschl,erk1,deut1553,B-
Deutschl,erk1,deut0895,d
Deutschl,erk1,deut0665,g
Deutschl,erk1,deut1209,A
Deutschl,erk1,deut0671,g
Deutschl,erk1,deut1584,C
Deutschl,erk1,deut0842,C
Deutschl,erk1,deut1590,G
Deutschl,erk1,deut0856,G
Deutschl,erk1,deut1023,F
Deutschl,erk1,deut1037,A
Deutschl,erk1,deut1157,F
Deutschl,erk1,deut1625,A
Deutschl,erk1,deut1143,d
Deutschl,erk1,deut1619,F
Deutschl,erk1,deut1194,G
Deutschl,erk1,deut1180,E-
Deutschl,erk1,deut1433,A
Deutschl,erk1,deut1355,F
Deutschl,erk1,deut1341,F
Deutschl,erk1,deut0739,F
Deutschl,erk1,deut1427,F
Deutschl,erk1,deut0711,g
Deutschl,erk1,deut1369,G
Deutschl,erk1,deut0705,F
Deutschl,erk1,deut0936,B-
Deutschl,erk1,deut1396,B-
Deutschl,erk1,deut1382,g
Deutschl,erk1,deut0922,D
Deutschl,erk1,deut1383,g
Deutschl,erk1,deut0923,F
Deutschl,erk1,deut0937,G
Deutschl,erk1,deut1397,G
Deutschl,erk1,deut0704,C
Deutschl,erk1,deut0710,G
Deutschl,erk1,deut1368,G
Deutschl,erk1,deut1340,G
Deutschl,erk1,deut1426,B-
Deutschl,erk1,deut0738,F
Deutschl,erk1,deut1432,G
Deutschl,erk1,deut1354,a
Deutschl,erk1,deut1181,E-
Deutschl,erk1,deut1195,G
Deutschl,erk1,deut1618,F
Deutschl,erk1,deut1624,G
Deutschl,erk1,deut1142,F
Deutschl,erk1,deut1156,F
Deutschl,erk1,deut1036,A
Deutschl,erk1,deut1022,G
Deutschl,erk1,deut0857,G
Deutschl,erk1,deut1591,F
Deutschl,erk1,deut0843,C
Deutschl,erk1,deut1585,F
Deutschl,erk1,deut1208,C
Deutschl,erk1,deut0670,F
Deutschl,erk1,deut0664,G
Deutschl,erk1,deut1234,A
Deutschl,erk1,deut0894,g
Deutschl,erk1,deut1552,F
Deutschl,erk1,deut0658,f
Deutschl,erk1,deut0880,g
Deutschl,erk1,deut1546,D
Deutschl,erk1,deut1220,A
Deutschl,erk1,deut1550,G
Deutschl,erk1,deut0896,G
Deutschl,erk1,deut1236,A
Deutschl,erk1,deut1222,A
Deutschl,erk1,deut1544,a
Deutschl,erk1,deut0882,A
Deutschl,erk1,deut0672,F
Deutschl,erk1,deut1578,G
Deutschl,erk1,deut0666,G
Deutschl,erk1,deut1593,G
Deutschl,erk1,deut0855,g
Deutschl,erk1,deut0699,G
Deutschl,erk1,deut1587,G
Deutschl,erk1,deut0841,G
Deutschl,erk1,deut0869,G
Deutschl,erk1,deut1034,F
Deutschl,erk1,deut1020,F
Deutschl,erk1,deut1008,g
Deutschl,erk1,deut1140,F
Deutschl,erk1,deut1626,G
Deutschl,erk1,deut1154,F
Deutschl,erk1,deut1168,F
Deutschl,erk1,deut1183,F
Deutschl,erk1,deut1197,B-
Deutschl,erk1,deut1424,B-
Deutschl,erk1,deut1342,G
Deutschl,erk1,deut1356,F
Deutschl,erk1,deut1430,F
Deutschl,erk1,deut0706,F
Deutschl,erk1,deut1418,G
Deutschl,erk1,deut0712,g
Deutschl,erk1,deut0921,e
Deutschl,erk1,deut1381,F
Deutschl,erk1,deut1395,C
Deutschl,erk1,deut0935,B-
Deutschl,erk1,deut0909,G
Deutschl,erk1,deut0908,G
Deutschl,erk1,deut1394,C
Deutschl,erk1,deut0934,F
Deutschl,erk1,deut0920,F
Deutschl,erk1,deut1380,G
Deutschl,erk1,deut0713,F
Deutschl,erk1,deut1419,G
Deutschl,erk1,deut0707,F
Deutschl,erk1,deut1357,F
Deutschl,erk1,deut1431,G
Deutschl,erk1,deut1425,A
Deutschl,erk1,deut1343,F
Deutschl,erk1,deut1196,G
Deutschl,erk1,deut1182,B-
Deutschl,erk1,deut1169,G
Deutschl,erk1,deut1155,F
Deutschl,erk1,deut1141,D
Deutschl,erk1,deut1627,G
Deutschl,erk1,deut1009,G
Deutschl,erk1,deut1021,G
Deutschl,erk1,deut1035,G
Deutschl,erk1,deut0868,G
Deutschl,erk1,deut0840,G
Deutschl,erk1,deut1586,F
Deutschl,erk1,deut0698,G
Deutschl,erk1,deut0854,G
Deutschl,erk1,deut1592,F
Deutschl,erk1,deut0667,F
Deutschl,erk1,deut1579,C
Deutschl,erk1,deut0673,F
Deutschl,erk1,deut1223,C
Deutschl,erk1,deut0883,G
Deutschl,erk1,deut1545,C
Deutschl,erk1,deut0897,G
Deutschl,erk1,deut1551,G
Deutschl,erk1,deut1237,F
Deutschl,erk1,deut1569,G
Deutschl,erk1,deut0677,D
Deutschl,erk1,deut0663,G
Deutschl,erk1,deut1233,G
Deutschl,erk1,deut0893,D
Deutschl,erk1,deut1555,G
Deutschl,erk1,deut0887,F
Deutschl,erk1,deut1541,A
Deutschl,erk1,deut1227,B-
Deutschl,erk1,deut0878,B-
Deutschl,erk1,deut0688,C
Deutschl,erk1,deut0850,F
Deutschl,erk1,deut1596,G
Deutschl,erk1,deut0844,G
Deutschl,erk1,deut1582,G
Deutschl,erk1,deut1019,E
Deutschl,erk1,deut1031,B-
Deutschl,erk1,deut1025,G
Deutschl,erk1,deut1179,B-
Deutschl,erk1,deut1623,C
Deutschl,erk1,deut1145,G
Deutschl,erk1,deut1151,B-
Deutschl,erk1,deut1186,G
Deutschl,erk1,deut1192,D
Deutschl,erk1,deut0703,G
Deutschl,erk1,deut0717,d
Deutschl,erk1,deut1409,G
Deutschl,erk1,deut1347,E
Deutschl,erk1,deut1421,G
Deutschl,erk1,deut1435,f#
Deutschl,erk1,deut1353,C
Deutschl,erk1,deut0918,G
Deutschl,erk1,deut1384,F
Deutschl,erk1,deut0924,F
Deutschl,erk1,deut0930,G
